Hands,2,3,4,5,6,7,8,9,10,A
8,0.3581630808172121,0.3909389842893679,0.4162598573037927,0.4397513256536844,0.42715959004392384,0.41636690647482016,0.35706676136363635,0.3047515019115238,0.2704785077047851,0.24083962437856749
9,0.4872439813151276,0.5323613086770982,0.526116578349735,0.5386617100371747,0.5412293853073463,0.5347322720694645,0.4996347699050402,0.3970105723660226,0.3236999456423265,0.3017336776097381
10,0.578641482019615,0.5742956387495176,0.6057548579970105,0.6199354607386159,0.5992551210428305,0.5769789397240378,0.5360524399126001,0.4923241699393074,0.38975099242150846,0.337644656228727
11,0.5951315053161723,0.6069078947368421,0.6180305131761442,0.616980616980617,0.6379170056956875,0.5881092662024638,0.5632405621383301,0.517670342097823,0.46768811712631936,0.37312619242300354
12,0.37222946544980445,0.3970242756460454,0.41207512028558124,0.4326758813480354,0.42150765963901105,0.3466291256061317,0.32926638510871264,0.28784080225634595,0.2462146406353926,0.22031804847923422
13,0.36948992443324935,0.39735204976870314,0.400853889943074,0.44187130867267643,0.4325434439178515,0.32695984703632885,0.2951002227171492,0.27415835411471323,0.22504024184366533,0.18881660470879802
14,0.36684491978609624,0.4071270310192024,0.41466568156630956,0.4588845191276368,0.43427620632279534,0.3057336182336182,0.2813577781811581,0.25424657534246575,0.21256763515664076,0.18755718206770358
15,0.37361827560795874,0.38839204234349334,0.408130081300813,0.437847866419295,0.4238146941730004,0.2887710314557425,0.2553542009884679,0.23138347260909936,0.2120151110292085,0.18261806428443167
16,0.3713398402839397,0.39809322033898303,0.40276230786366674,0.43828659748288806,0.42812430136373797,0.25958965209634255,0.2529335071707953,0.2325835335226032,0.21782232147720465,0.173798551678736
17,0.5819059662030118,0.5938004148421295,0.6102052451539338,0.6202677083931751,0.6298159368926489,0.6334236467400703,0.5743457003163647,0.4908880532253399,0.38771054724210224,0.3652467804906474
"2,2",0.40232558139534885,0.397887323943662,0.4168591224018476,0.4677754677754678,0.45707656612529,0.43237250554323725,0.41646778042959426,0.35665914221218964,0.2960239651416122,0.22916666666666666
"3,3",0.44545454545454544,0.4282178217821782,0.43080357142857145,0.485838779956427,0.44823788546255505,0.4298245614035088,0.3854166666666667,0.3628691983122363,0.29878401852924147,0.25740318906605925
"4,4",0.39787234042553193,0.41304347826086957,0.4420289855072464,0.45085470085470086,0.4696629213483146,0.4563106796116505,0.3828125,0.3624454148471616,0.2901524032825322,0.26376146788990823
"5,5",0.5899122807017544,0.6,0.6013986013986014,0.625,0.5835189309576837,0.574235807860262,0.5733634311512416,0.5228215767634855,0.39285714285714285,0.3472222222222222
"6,6",0.3902439024390244,0.42105263157894735,0.44019138755980863,0.4533333333333333,0.407673860911271,0.4068965517241379,0.36,0.34234234234234234,0.24898196625945318,0.20620842572062084
"7,7",0.36363636363636365,0.4015748031496063,0.41836734693877553,0.46373626373626375,0.41358024691358025,0.38940092165898615,0.3246606334841629,0.3125,0.2548491379310345,0.19725738396624473
"8,8",0.43429844097995546,0.44243792325056436,0.46386946386946387,0.45483870967741935,0.46577017114914426,0.47869674185463656,0.3872549019607843,0.3364389233954451,0.292544109277177,0.29952830188679247
"9,9",0.48414376321353064,0.5234741784037559,0.5680345572354212,0.5571428571428572,0.5439814814814815,0.6,0.4943820224719101,0.36987951807228914,0.3330498866213152,0.3248792270531401
"10,10",0.7792355961209355,0.7606026785714286,0.7778381314502988,0.7766763848396502,0.7948139797068771,0.8392958546280522,0.8598290598290599,0.80413555427915,0.5613440632500353,0.558361391694725
"A,A",0.5172413793103449,0.5096774193548387,0.5449438202247191,0.5369978858350951,0.5565819861431871,0.582579185520362,0.5741626794258373,0.4858156028368794,0.440415964024733,0.37529411764705883
"A,2",0.4271070615034169,0.4509582863585118,0.44408251900108575,0.47346514047866806,0.4730603448275862,0.4661572052401747,0.4822222222222222,0.394705174488568,0.3458333333333333,0.29020556227327693
"A,3",0.4147121535181237,0.3835294117647059,0.4262472885032538,0.4561200923787529,0.43463302752293576,0.4816933638443936,0.4163934426229508,0.37803468208092483,0.3321650040442168,0.2786516853932584
"A,4",0.3882488479262673,0.4318181818181818,0.45464725643896975,0.45253863134657835,0.44256756756756754,0.44419134396355353,0.40261153427638735,0.35522066738428415,0.3020749124225276,0.2721238938053097
"A,5",0.4197802197802198,0.4119530416221985,0.4270386266094421,0.4542553191489362,0.44329896907216493,0.41446613088404133,0.40589569160997735,0.35176991150442477,0.3057553956834532,0.27605956471935855
"A,6",0.41233766233766234,0.4170168067226891,0.42794279427942794,0.43681917211328974,0.42792792792792794,0.4293193717277487,0.4184476940382452,0.31939978563772775,0.2789532293986637,0.2598870056497175
"A,7",0.47572815533980584,0.44733984799131377,0.46203904555314534,0.4909090909090909,0.5699774266365688,0.606430155210643,0.352067868504772,0.3538961038961039,0.3022934512296214,0.2850877192982456
"A,8",0.5953947368421053,0.5819672131147541,0.6165745856353592,0.590347923681257,0.636766334440753,0.7553072625698324,0.7046223224351748,0.445141065830721,0.39876310836246304,0.41123595505617977
"A,9",0.7515991471215352,0.743455497382199,0.7082352941176471,0.7290969899665551,0.7505694760820045,0.8285077951002228,0.8276955602536998,0.7874015748031497,0.5310194042088002,0.5060773480662983
"A,10",0.8592351505288853,0.8707650273224044,0.8711808422791082,0.8825326298250485,0.8930155210643016,0.913175303197354,0.9155470249520153,0.9274653626731867,0.8839145567460588,0.6550290939318371
